title,isbn,writer,publisher,Pub_date,re_price,sa_price,genre
존재의 세 가지 거짓말 (양장),9788972917793.0,"아고타 크리스토프 지음, 용경식 옮김",까치,20220915.0,"22,000","19,800",소설/시/희곡
한 번에 끝내는 중학 세계사 1~2 세트 - 전2권,9791188762248.0,김상훈 지음,성림원북스,20210927.0,"43,600","39,240",청소년
눈부신 안부,9788954699372.0,백수린 지음,문학동네,20230524.0,"16,000","14,400",소설/시/희곡
나의 라임 오렌지나무,9788972976196.0,"J.M 바스콘셀로스 지음, 박동원 옮김",동녘,20030905.0,"13,000","11,700",소설/시/희곡
슬램덩크 신장재편판 2,9791133487523.0,이노우에 타케히코 지음,대원씨아이(만화),20180822.0,"6,500","5,850",만화
제시 리버모어의 주식투자 바이블,9791191328776.0,"제시 리버모어 지음, 이은주 옮김, 리처드 스미튼 해설",이레미디어,20230310.0,"17,500","15,750",경제경영
죽은 경제학자의 살아있는 아이디어 (30주년 기념 개정증보판),9788934965961.0,"토드 부크홀츠 지음, 류현 옮김, 한순구 감수",김영사,20230911.0,"32,800","29,520",경제경영
스즈키 바이올린 교본 4,9788903411147.0,세광음악 편집부 엮음,세광음악출판사,20110801.0,"12,000","10,800",예술/대중문화
그 많던 싱아는 누가 다 먹었을까,9788901248202.0,박완서 지음,웅진지식하우스,20210122.0,"17,000","15,300",소설/시/희곡
투자에 대한 생각,9788962604658.0,"하워드 막스 지음, 김경미 옮김",비즈니스맵,20120921.0,"15,000","13,500",경제경영
에고라는 적,9788965962090.0,"라이언 홀리데이 지음, 이경식 옮김",흐름출판,20170403.0,"18,000","16,200",자기계발
고양이 해결사 깜냥 2,9788936447861.0,"홍민정 지음, 김재희 그림",창비,20201030.0,"12,000","10,800",어린이
해커스 토익 실전 1000제 3 LC Listening(리스닝) 문제집,9788965424840.0,해커스어학연구소 지음,해커스어학연구소(Hackers),20230306.0,"11,900","10,710",외국어
라오어의 미국주식 밸류 리밸런싱,9791169252218.0,라오어 지음,알키,20220829.0,"18,000","16,200",경제경영
행복의 정복,9788956025513.0,"버트란트 러셀 지음, 이순희 옮김",사회평론,20050105.0,"9,800","8,820",인문학
몽고반점,9788970126746.0,한강 외 지음,문학사상,20050120.0,"13,800","12,420",소설/시/희곡
기적의 파닉스 1 (본책 + 스토리북),9788962229394.0,한동오 지음,길벗스쿨,20160902.0,"14,000","12,600",유아
당근 유치원,9788936455484.0,안녕달 지음,창비,20200522.0,"13,000","11,700",유아
소크라테스 익스프레스,9791190030922.0,"에릭 와이너 지음, 김하현 옮김",어크로스,20210428.0,"18,000","16,200",인문학
펠로폰네소스 전쟁사,9788991290402.0,"투퀴디데스 지음, 천병희 옮김",도서출판 숲,20110630.0,"43,000","38,700",역사
아픔이 길이 되려면,9788962621952.0,김승섭 지음,동아시아,20170913.0,"18,000","16,200",인문학
100 인생 그림책 (리커버),9791160944426.0,"하이케 팔러 지음, 발레리오 비달리 그림, 김서정 옮김",사계절,20190222.0,"22,000","19,800",에세이
"빠졌어, 너에게",9788954678063.0,"와야마 야마 지음, 김진희 옮김",문학동네,20210407.0,"8,500","7,650",만화
속뜻풀이 초등국어사전 (제5판),9788993858396.0,전광진 엮음,속뜻사전교육출판사,20220808.0,"53,000","47,700",어린이
생기부 필독서 100,9791166570957.0,주경아 외 지음,센시오,20230320.0,"22,000","19,800",청소년
물어보기 부끄러워 묻지 못한 부동산 상식,9788955336429.0,이찬종.서지원 지음,새로운제안,20230510.0,"18,000","16,200",경제경영
나 혼자만 레벨업 5,9791193549759.0,"장성락(REDICE STUDIO) 지음, 추공 원작",디앤씨웹툰비즈,20211007.0,"16,000","14,400",만화
화씨 451,9788982739088.0,"레이 브래드버리 지음, 박상준 옮김",황금가지,20090304.0,"15,000","13,500",소설/시/희곡
읽으면서 바로 써먹는 어린이 고사성어,9791158681531.0,한날 지음,파란정원,20181220.0,"12,000","10,800",어린이
슈퍼 스도쿠 500문제 중급,9788964944264.0,오정환 지음,보누스,20200110.0,"8,500","7,650",건강/취미
삶이 당신보다 더 잘 안다,9791193081037.0,"마이클 A. 싱어 지음, 이균형 옮김",라이팅하우스,20231110.0,"17,500","15,750",인문학
"푸코, 바르트, 레비스트로스, 라캉 쉽게 읽기",9788990809339.0,"우치다 타츠루 지음, 이경덕 옮김",갈라파고스,20101005.0,"14,500","13,050",인문학
와일드 로봇의 탈출,9788966072064.0,"피터 브라운 지음, 엄혜숙 옮김",거북이북스,20190820.0,"16,800","15,120",어린이
나는 강물처럼 말해요,9791158362157.0,"조던 스콧 지음, 시드니 스미스 그림, 김지은 옮김",책읽는곰,20210115.0,"13,000","11,700",유아
재와 물거품,9791191193114.0,김청귤 지음,안전가옥,20210531.0,"13,000","11,700",소설/시/희곡
수확자 시리즈 세트 - 전3권,9788932923031.0,"닐 셔스터먼 지음, 이수현 옮김",열린책들,20230210.0,"55,500","49,950",소설/시/희곡
Save the Cat! : 흥행하는 영화 시나리오의 8가지 법칙,9788997716395.0,"블레이크 스나이더 지음, 이태선 옮김",비즈앤비즈,20140226.0,"15,000","13,500",예술/대중문화
환자 혁명,9788967441791.0,조한경 지음,에디터,20171111.0,"15,000","13,500",건강/취미
일인분 생활자,9788959065400.0,김혜지 지음,인물과사상사,20190920.0,"5,600","5,040",에세이
일본어뱅크 New 다이스키 일본어 - 상,9791157685530.0,문선희 외 지음,동양북스(동양문고),20191025.0,"16,800","16,800",외국어
슬램덩크 신장재편판 4,9791133487547.0,이노우에 타케히코 지음,대원씨아이(만화),20180822.0,"7,000","6,300",만화
내 아이를 위한 감정코칭,9788965749868.0,최성애.조벽.존 가트맨 지음,해냄,20200215.0,"18,000","16,200",좋은부모
이웃집 백만장자 (골드 리커버 에디션),9788972773627.0,"토머스 J. 스탠리.윌리엄 D. 댄코 지음, 홍정희 옮김",리드리드출판(한국능률협회),20220610.0,"18,800","16,920",경제경영
조선미의 현실 육아 상담소,9791164052035.0,조선미 지음,북하우스,20230420.0,"17,500","15,750",좋은부모
스킵과 로퍼 7,9791168995390.0,"타카마츠 미사키 지음, 신혜선 옮김",YNK MEDIA(만화),20231115.0,"6,000","5,400",만화
당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까 (리커버),9791192625553.0,"아르투어 쇼펜하우어 지음, 김욱 옮김",포레스트북스,20230621.0,"17,500","15,750",인문학
책과 노니는 집,9788954607346.0,"이영서 지음, 김동성 그림",문학동네,20090109.0,"12,500","11,250",어린이
2주 만에 끝내는 해커스 지텔프 문법 (G-TELP) Level. 2,9788965424338.0,해커스어학연구소 지음,해커스어학연구소(Hackers),20210830.0,"18,900","17,010",외국어
"칩 워, 누가 반도체 전쟁의 최후 승자가 될 것인가",9788960519831.0,"크리스 밀러 지음, 노정태 옮김",부키,20230519.0,"28,000","25,200",경제경영
숨,9791164050277.0,"테드 창 지음, 김상훈 옮김",엘리,20190520.0,"18,500","16,650",소설/시/희곡
자기신뢰,9791166813580.0,"랄프 왈도 에머슨 지음, 이종인 옮김",현대지성,20210401.0,"11,500","10,350",자기계발
달러구트 꿈 백화점 2,9791165343729.0,이미예 지음,팩토리나인,20210727.0,"13,800","12,420",소설/시/희곡
가녀장의 시대,9791198744456.0,이슬아 지음,이야기장수,20221007.0,"15,000","13,500",소설/시/희곡
사피엔스 (양장 특별판),9788934943235.0,"유발 하라리 지음, 조현욱 옮김, 이태수 감수",김영사,20230127.0,"30,000","27,000",인문학
네 안에 잠든 거인을 깨워라 (30주년 기념판),9791166836251.0,"토니 로빈스 지음, 홍석윤 옮김",넥서스BIZ,20230915.0,"35,000","31,500",자기계발
방금 떠나온 세계 (2주년 기념 리커버),9791160406504.0,김초엽 지음,한겨레출판,20231020.0,"15,000","13,500",소설/시/희곡
마당을 나온 암탉 (반양장),9788971968710.0,"황선미 지음, 김환영 그림",사계절,20000529.0,"12,800","11,520",어린이
슬램덩크 신장재편판 20,9791133487707.0,이노우에 타케히코 지음,대원씨아이(만화),20181114.0,"7,000","6,300",만화
한 권으로 끝내는 중학 영문법 마스터 : 나의 영어 성적 상위 1% 만들기,9791188762088.0,이정우 지음,성림원북스,20191111.0,"21,800","19,620",청소년
예술에 대한 여덟 가지 답변의 역사,9791190337342.0,김진엽 지음,우리학교,20200520.0,"17,000","15,300",예술/대중문화
지박소년 하나코 군 3,9791136744746.0,"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),20211019.0,"6,000","5,400",만화
아주 세속적인 지혜,9791169850179.0,"발타자르 그라시안 지음, 강정선 옮김",페이지2(page2),20230324.0,"13,500","12,150",자기계발
강아지똥,9788986621136.0,"권정생 글, 정승각 그림",길벗어린이,19960401.0,"14,000","12,600",유아
돈을 이기는 법,9788965701415.0,성필규 지음,쌤앤파커스,20130419.0,"16,000","14,400",경제경영
라오어의 미국주식 무한매수법,9791165795788.0,라오어 지음,알키,20210602.0,"16,000","14,400",경제경영
데일 카네기 성공대화론,9791139708899.0,"데일 카네기 지음, 임상훈 옮김",현대지성,20221005.0,"11,500","10,350",자기계발
이토록 멋진 영어 필기체 손글씨,9791161507668.0,잉크잉크 고민지 지음,시원북스,20230920.0,"16,700","15,030",건강/취미
문장강화 (리커버 특별판. 양장),9788936473099.0,"이태준 지음, 임형택 해제",창비,20161014.0,"14,000","12,600",소설/시/희곡
아침 그리고 저녁,9788954657129.0,"욘 포세 지음, 박경희 옮김",문학동네,20190726.0,"12,500","11,250",소설/시/희곡
"좁은 회랑 : 국가, 사회 그리고 자유의 운명",9791165791940.0,"다론 아제모을루 외 지음, 장경덕 옮김",시공사,20200915.0,"36,000","32,400",사회과학
방구석 미술관 2 : 한국,9788968332845.0,조원재 지음,블랙피쉬,20201118.0,"18,500","16,650",예술/대중문화
클로버,9788936457136.0,나혜림 지음,창비,20220913.0,"13,000","11,700",청소년
속죄,9788954690799.0,"이언 매큐언 지음, 한정아 옮김",문학동네,20230228.0,"18,000","16,200",소설/시/희곡
슬램덩크 신장재편판 3,9791133487530.0,이노우에 타케히코 지음,대원씨아이(만화),20180822.0,"7,000","6,300",만화
블러드본 아트웍스,9791186573327.0,"소니 인터렉티브 엔터테인먼트 외 지음, 비엘북스 편집부 옮김",비엘북스,20190827.0,"35,000","31,500",예술/대중문화
경제학 콘서트 1,9788901268095.0,"팀 하포드 지음, 김명철 옮김",웅진지식하우스,20221231.0,"19,000","17,100",경제경영
고양이 해결사 깜냥 5,9788936448370.0,"홍민정 지음, 김재희 그림",창비,20230222.0,"12,000","10,800",어린이
죽은 시인의 사회,9788988027400.0,"N.H 클라인바움 지음, 한은주 옮김",서교출판사,20040330.0,"15,000","13,500",소설/시/희곡
슬램덩크 신장재편판 5,9791133487554.0,이노우에 타케히코 지음,대원씨아이(만화),20180822.0,"7,000","6,300",만화
슬램덩크 신장재편판 9,9791133487592.0,이노우에 타케히코 지음,대원씨아이(만화),20180918.0,"7,500","6,750",만화
슬램덩크 신장재편판 16,9791133487660.0,이노우에 타케히코 지음,대원씨아이(만화),20181114.0,"7,000","6,300",만화
전지적 독자 시점 Part 1 03,9788934967330.0,싱숑 지음,비채,20220120.0,"13,500","12,150",소설/시/희곡
다섯째 아이,9788937460272.0,"도리스 레싱 지음, 정덕애 옮김",민음사,19990320.0,"10,000","9,000",소설/시/희곡
다른 방식으로 보기,9788930104272.0,"존 버거 지음, 최민 옮김",열화당,20120801.0,"15,000","14,250",예술/대중문화
당신의 이름을 지어다가 며칠은 먹었다,9788954619578.0,박준 지음,문학동네,20121205.0,"12,000","10,800",소설/시/희곡
서양미술사 (양장),9791197828508.0,"에른스트 H. 곰브리치 지음, 백승길.이종숭 옮김",예경,20170630.0,"53,000","47,700",예술/대중문화
지텔프코리아 공식 지정 해커스 지텔프(G-TELP) 기출 보카,9788965424321.0,해커스어학연구소 지음,해커스어학연구소(Hackers),20210830.0,"10,900","9,810",외국어
88번 버스의 기적,9791192579870.0,"프레야 샘슨 지음, 윤선미 옮김",모모,20230724.0,"17,500","15,750",소설/시/희곡
감정의 문화정치,9791168730830.0,"사라 아메드 지음, 시우 옮김",오월의봄,20231106.0,"29,800","26,820",사회과학
나 혼자만 레벨업 4,9791193549742.0,"장성락(REDICE STUDIO) 지음, 추공 원작",디앤씨웹툰비즈,20210429.0,"16,000","14,400",만화
지하로부터의 수기,9788937462399.0,"표도르 도스토예프스키 지음, 김연경 옮김",민음사,20100226.0,"9,000","8,100",소설/시/희곡
지킬 박사와 하이드 씨,9788949141060.0,"로버트 루이스 스티븐슨 지음, 에드워드 윌슨 그림, 박광규 옮김",비룡소,20130330.0,"13,000","11,700",어린이
군주론,9788972915782.0,"니콜로 마키아벨리 지음, 강정인.김경희 옮김",까치,20150210.0,"10,000","9,000",사회과학
슬램덩크 신장재편판 6,9791133487561.0,이노우에 타케히코 지음,대원씨아이(만화),20180822.0,"7,000","6,300",만화
형사 부스지마 최후의 사건,9791158791735.0,"나카야마 시치리 지음, 김윤수 옮김",북로드,20210915.0,"4,900","4,410",소설/시/희곡
모국어는 차라리 침묵,9791189467302.0,목정원 지음,아침달,20211015.0,"18,600","16,740",예술/대중문화
영어 필사 100일의 기적,9791166831515.0,퍼포먼스 코치 리아 지음,넥서스,20211110.0,"15,000","13,500",외국어
잘했고 잘하고 있고 잘 될 것이다 (50만 부 기념 전면 개정판),9791162143605.0,정영욱 지음,부크럼,20221028.0,"18,000","16,200",에세이
슬램덩크 신장재편판 18,9791133487684.0,이노우에 타케히코 지음,대원씨아이(만화),20181114.0,"6,500","5,850",만화
종이 동물원,9791158884680.0,"켄 리우 지음, 장성주 옮김",황금가지,20181205.0,"17,000","15,300",소설/시/희곡
진짜 기본 요리책,9791185473437.0,월간 수퍼레시피,레시피팩토리,20180824.0,"23,000","20,700",요리/살림
슬램덩크 신장재편판 10,9791133487608.0,이노우에 타케히코 지음,대원씨아이(만화),20180918.0,"7,000","6,300",만화
슬램덩크 신장재편판 19,9791133487691.0,이노우에 타케히코 지음,대원씨아이(만화),20181114.0,"7,000","6,300",만화
ETS 토익 정기시험 기출문제집 1000 Vol.1 Listening,9788917230550.0,ETS 엮음,(주)YBM(와이비엠),20181217.0,"17,800","16,020",외국어
시장과 가격 쫌 아는 10대,9791161727332.0,"석혜원 지음, 신병근 그림",풀빛,20190419.0,"13,000","11,700",청소년
인간의 130가지 감정 표현법,9791185578491.0,"안젤라 애커만, 베카 푸글리시 지음, 서준환 옮김",인피니티북스,20191202.0,"20,000","18,000",소설/시/희곡
여행영어 100일의 기적,9791166835988.0,문성현 지음,넥서스,20230815.0,"15,000","13,500",외국어
어쩌면 별들이 너의 슬픔을 가져갈지도 몰라,9788959139309.0,김용택 지음,위즈덤하우스,20150528.0,"15,800","14,220",소설/시/희곡
